Order_ID,Order_Date,Order_Status,CustomerID,Gender,Age,City,Country,Subscription Status,Category,Item_Purchased,Quantity,Purchase_Amount,Discount Applied,Shipping_Cost,Payment Method,Previous Purchases,Frequency of Purchases,Ship_Mode,Review Rating
408-2772769-9582737,4/28/2022,Shipped - Delivered to Buyer,17850,Female,27,Maumere,Indonesia,No,Electronics,Headphones,6,250.37,No,65.29,Credit Card,29,Every 3 Months,Express,3.2
404-0801322-9033932,4/28/2022,Cancelled,17850,Female,61,Albury,Australia,No,Books,Comics,6,306.14,No,344.15,Debit Card,39,Weekly,Standard,2.8
404-0801322-9033932,4/28/2022,Cancelled,17850,Female,59,Al QÄmishlÄ«,Syria,No,Electronics,Headphones,4,599.39,No,286.27,PayPal,16,Monthly,Same Day,4.2
171-9772223-7459553,4/28/2022,Shipped - Delivered to Buyer,17850,Female,67,Ä€dÄ«grat,Ethiopia,No,Sports,Football,4,491.89,No,117.07,Credit Card,32,Monthly,Same Day,4.8
404-9873304-1213128,4/28/2022,Shipped,17850,Female,46,Abengourou,CÃ´te Dâ€™Ivoire,No,Beauty,Perfume,6,479.35,No,171.53,Cash,34,Monthly,Standard,2.8
171-0805500-1418765,4/28/2022,Shipped,17850,Female,65,KiselÃ«vsk,Russia,No,Clothing,Jacket,6,397.95,No,276.19,Venmo,38,Annually,Standard,4.5
171-9270872-2310749,4/28/2022,Shipped,17850,Female,63,Kroonstad,South Africa,No,Sports,Tennis Racket,6,663.22,No,490.06,Venmo,14,Annually,Standard,4.1
402-6053537-9799504,4/28/2022,Shipped,17850,Female,57,Ed Damer,Sudan,No,Electronics,Headphones,6,368.01,No,221.87,Debit Card,23,Bi-Weekly,Express,4.3
402-4380388-4495542,4/28/2022,Shipped,17850,Female,40,El Cajon,United States,No,Toys,Lego Set,6,238.25,No,254,Bank Transfer,50,Every 3 Months,Standard,4.4
408-6125939-7597153,4/28/2022,Shipped,17850,Female,36,Dolisie,Congo (Brazzaville),No,Toys,Doll,2,636.07,No,262.56,PayPal,49,Monthly,Standard,3
405-8362760-8534707,4/28/2022,Shipped,17850,Female,67,Kilinochchi,Sri Lanka,No,Sports,Tennis Racket,6,244.39,No,227.21,PayPal,14,Annually,Same Day,2.7
407-7026053-2683515,4/28/2022,Shipped,17850,Female,61,Ahar,Iran,No,Books,Comics,6,437.6,No,448.25,PayPal,42,Weekly,Express,3.3
405-1803410-0664334,4/28/2022,Shipped,17850,Female,64,Biak,Indonesia,No,Home & Kitchen,Cookware Set,6,414.63,No,314.33,Debit Card,39,Annually,Express,4.3
171-7222088-7624324,4/28/2022,Shipped - Delivered to Buyer,15752,Female,30,GardÄ“z,Afghanistan,No,Beauty,Face Wash,12,671.68,No,114.75,Venmo,43,Bi-Weekly,Standard,2.9
405-8060110-4281940,4/28/2022,Shipped,15752,Female,53,Rialto,United States,No,Electronics,Smartphone,12,586.36,No,238.63,Cash,12,Monthly,Express,4.9
408-0024573-2687504,4/28/2022,Shipped - Delivered to Buyer,15752,Female,27,Konotop,Ukraine,No,Clothing,Jacket,24,418.86,No,468.33,Debit Card,21,Weekly,Same Day,3.6
407-6287363-8009939,4/28/2022,Shipped,15752,Female,27,Prabumulih,Indonesia,No,Clothing,Jeans,12,531.21,No,169.11,Credit Card,33,Monthly,Express,3.3
406-1206532-0925913,4/28/2022,Cancelled,15752,Female,53,MarsÃ¡ MaÅ£rÅ«á¸©,Egypt,No,Sports,Cricket Bat,12,218.8,No,499.64,Debit Card,6,Annually,Same Day,3.1
171-6620689-2676365,4/28/2022,Shipped,15752,Female,34,Heroica Guaymas,Mexico,No,Home & Kitchen,Vacuum Cleaner,12,415.01,No,137.3,PayPal,10,Every 3 Months,Same Day,2.7
171-3265986-7781924,4/28/2022,Shipped - Delivered to Buyer,15752,Female,39,Parral,Mexico,No,Books,Comics,12,567.33,No,164.89,Cash,18,Weekly,Standard,3.4
408-9032642-9746728,4/28/2022,Shipped - Delivered to Buyer,15752,Female,44,Bend,United States,No,Home & Kitchen,Cookware Set,3,583.36,No,141.15,Venmo,46,Weekly,Standard,3.4
407-5426283-5382711,4/28/2022,Shipped,15752,Female,37,VÄ©nh Long,Vietnam,No,Home & Kitchen,Cookware Set,6,346.46,No,478.99,PayPal,49,Monthly,Standard,3.9
407-5426283-5382711,4/28/2022,Shipped,15752,Female,57,Columbia,United States,No,Electronics,Headphones,6,449.34,No,480.63,Credit Card,39,Weekly,Standard,3.5
407-9901950-0309134,4/28/2022,Cancelled,15752,Female,38,Velikiye Luki,Russia,No,Clothing,Sweater,6,392.73,No,436.5,Cash,16,Monthly,Same Day,4.1
407-5800332-1995518,4/28/2022,Shipped - Delivered to Buyer,15752,Female,21,Palma Soriano,Cuba,No,Books,Biography,12,317.42,No,133.49,Cash,28,Annually,Express,3.2
404-9313681-3249165,4/28/2022,Shipped,15752,Female,45,Pedro Juan Caballero,Paraguay,No,Books,Notebook,12,399.48,No,476.77,PayPal,22,Quarterly,Express,4.6
408-5737842-3203553,4/28/2022,Shipped,15752,Female,68,PakxÃ©,Laos,No,Books,Novel,12,663.31,No,62.86,Venmo,36,Bi-Weekly,Standard,3.9
171-6650244-7777104,4/28/2022,Shipped,17850,Female,37,Roxas City,Philippines,No,Toys,Lego Set,6,385.53,No,157.18,PayPal,18,Monthly,Express,2.7
171-9779319-7510724,4/28/2022,Shipped - Delivered to Buyer,17850,Female,53,Piatra NeamÅ£,Romania,No,Beauty,Face Wash,6,681.16,No,345.57,Credit Card,31,Weekly,Standard,3
407-7280785-1564340,4/28/2022,Shipped - Delivered to Buyer,17850,Female,57,GrudziÄ…dz,Poland,No,Electronics,Camera,6,367.77,No,192.64,Bank Transfer,38,Fortnightly,Standard,3.3
408-8758447-5870701,4/28/2022,Shipped - Delivered to Buyer,17850,Female,28,Lower Hutt,New Zealand,No,Toys,Doll,6,323.79,No,83.01,Debit Card,42,Quarterly,Express,2.7
408-0330486-9208321,4/28/2022,Shipped,17850,Female,37,Houzhuang,China,No,Toys,Toy Car,6,531.56,No,197.62,PayPal,27,Annually,Standard,4.6
402-9630711-2450755,4/28/2022,Shipped,17850,Female,54,Edison,United States,No,Books,Biography,6,329.45,No,223.01,Cash,24,Monthly,Standard,2.7
403-1121435-6710703,4/28/2022,Shipped,17850,Female,49,Ukhta,Russia,No,Toys,Doll,6,547.27,No,153.23,Debit Card,38,Annually,Same Day,2.5
408-9736271-8016328,4/28/2022,Shipped - Delivered to Buyer,17850,Female,62,Liberec,Czechia,No,Electronics,Headphones,4,689.29,No,71.46,Credit Card,9,Annually,Express,4.4
171-9105317-1569103,4/28/2022,Shipped - Delivered to Buyer,17850,Female,45,Charlottesville,United States,No,Sports,Tennis Racket,2,435.18,No,277.03,Bank Transfer,19,Monthly,Same Day,4
408-4163402-6846741,4/28/2022,Cancelled,17850,Female,45,Bethal,South Africa,No,Sports,Cricket Bat,6,677.68,No,91.39,Debit Card,11,Bi-Weekly,Same Day,3.8
408-3215724-8847533,4/28/2022,Cancelled,17850,Female,49,La Crosse,United States,No,Clothing,Jeans,6,359.95,No,138.3,Debit Card,16,Quarterly,Express,2.5
404-9737710-7109945,4/28/2022,Shipped,17850,Female,27,Temple,United States,No,Sports,Football,6,312.55,No,122.1,Venmo,18,Monthly,Express,4
406-8985990-7477108,4/28/2022,Shipped,17850,Female,63,Bontang,Indonesia,No,Clothing,Jacket,6,256.87,No,177.83,Cash,8,Monthly,Same Day,4.1
171-2918139-4079555,4/28/2022,Shipped,17850,Female,61,Teluk Intan,Malaysia,No,Sports,Football,6,342.61,No,76.92,Cash,4,Weekly,Same Day,2.8
406-7223714-5500331,4/28/2022,Shipped - Delivered to Buyer,17850,Female,25,â€˜IbrÄ«,Oman,No,Beauty,Perfume,4,233.31,No,146.06,Cash,37,Quarterly,Same Day,3.4
406-7223714-5500331,4/28/2022,Shipped - Delivered to Buyer,17855,Female,33,Woodbridge,United States,No,Home & Kitchen,Vacuum Cleaner,6,377.17,No,86.18,Cash,30,Monthly,Same Day,2.7
406-5661704-4480312,4/28/2022,Shipped,17855,Female,56,Dera Ismail Khan,Pakistan,No,Clothing,T-Shirt,12,582.64,No,311.3,Bank Transfer,37,Monthly,Express,3.8
171-6899752-6674764,4/28/2022,Shipped,17855,Female,50,Vista,United States,No,Toys,Doll,12,304.37,No,427.88,PayPal,30,Quarterly,Express,4.4
403-5954745-2222729,4/28/2022,Shipped,17855,Female,45,Kansk,Russia,No,Electronics,Laptop,12,529.03,No,485.72,Venmo,17,Weekly,Same Day,2.8
406-8808676-0300360,4/28/2022,Shipped,17855,Female,45,Renton,United States,No,Beauty,Face Wash,8,472.05,No,428.62,Bank Transfer,11,Every 3 Months,Same Day,5
403-4684897-4037142,4/28/2022,Cancelled,17855,Female,65,Sarapul,Russia,No,Clothing,T-Shirt,12,392.95,No,480.53,Credit Card,42,Annually,Express,4.7
171-7273875-5669114,4/28/2022,Shipped,17855,Female,63,Maladzyechna,Belarus,No,Home & Kitchen,Knife Set,24,328.74,No,245.72,Cash,20,Weekly,Same Day,3.2
403-4800774-7016354,4/28/2022,Shipped - Delivered to Buyer,17855,Female,70,Olomouc,Czechia,No,Beauty,Face Wash,24,561.85,No,217.84,Cash,37,Monthly,Express,2.9
403-4800774-7016354,4/28/2022,Shipped - Delivered to Buyer,17855,Female,53,Barretos,Brazil,No,Books,Biography,12,397.88,No,226.86,PayPal,12,Fortnightly,Express,3.7
404-8558876-4890753,4/28/2022,Shipped,17855,Female,22,TeÃ³filo Otoni,Brazil,No,Beauty,Lipstick,12,322.79,No,362.6,Bank Transfer,41,Quarterly,Standard,4.2
405-9082547-0437901,4/28/2022,Shipped,17855,Female,26,Duitama,Colombia,No,Beauty,Lipstick,12,490.14,No,92.83,Credit Card,32,Quarterly,Standard,3.4
405-0999803-4788342,4/28/2022,Shipped,17855,Female,23,Vanadzor,Armenia,No,Clothing,Jeans,10,427.45,No,387.49,Venmo,15,Weekly,Standard,2.9
406-3833324-1601931,4/28/2022,Cancelled,17855,Female,25,Tartu,Estonia,No,Clothing,T-Shirt,12,518.96,No,210.56,Venmo,39,Quarterly,Express,3.7
405-7729816-5054719,4/28/2022,Shipped - Delivered to Buyer,17855,Female,69,Novara,Italy,No,Sports,Football,6,360.41,No,454.66,Credit Card,48,Fortnightly,Express,2.7
405-4791813-4285908,4/28/2022,Shipped,17855,Female,36,Sparks,United States,No,Electronics,Laptop,10,628.15,No,123.44,Venmo,8,Fortnightly,Standard,3.2
407-7453056-6969134,4/28/2022,Shipped - Delivered to Buyer,17855,Female,21,Holland,United States,No,Beauty,Lipstick,1,551.68,No,381.55,Bank Transfer,11,Every 3 Months,Same Day,4.9
405-2555390-4649112,4/28/2022,Shipped - Delivered to Buyer,17855,Female,57,Oum el Bouaghi,Algeria,No,Toys,Lego Set,12,445.25,No,265.08,Bank Transfer,36,Monthly,Same Day,2.8
404-1721582-7503524,4/28/2022,Cancelled,17850,Female,60,Solikamsk,Russia,No,Clothing,Jeans,6,527.94,No,289.3,Venmo,50,Every 3 Months,Standard,4.7
405-3003605-7663546,4/28/2022,Shipped,17850,Female,44,Vacaville,United States,No,Clothing,Jeans,6,253.15,No,289.93,Venmo,39,Every 3 Months,Same Day,3.3
407-1038846-6646711,4/28/2022,Shipped - Delivered to Buyer,14047,Female,31,Logan,United States,No,Clothing,Jeans,8,683.76,No,54.58,Credit Card,11,Bi-Weekly,Same Day,4.3
407-7309796-1652341,4/28/2022,Shipped,14047,Female,57,Allen,United States,No,Electronics,Laptop,48,260.12,No,235.63,Debit Card,5,Every 3 Months,Standard,3.7
404-1468499-5038720,4/28/2022,Shipped,14047,Female,39,Glazov,Russia,No,Beauty,Face Wash,2,498.24,No,58.21,Credit Card,7,Annually,Express,4.5
403-2875225-7407525,4/28/2022,Shipped - Delivered to Buyer,14047,Female,48,Ancona,Italy,No,Beauty,Lipstick,4,251.92,No,181.64,Debit Card,50,Weekly,Express,3.4
403-9679139-2648306,4/28/2022,Shipped - Delivered to Buyer,14047,Female,42,Bukoba,Tanzania,No,Books,Notebook,8,245.39,No,353.54,Cash,21,Every 3 Months,Standard,2.7
408-0622219-7750735,4/28/2022,Shipped,14047,Female,56,KpalimÃ©,Togo,No,Home & Kitchen,Vacuum Cleaner,2,260.17,No,390.66,Debit Card,31,Fortnightly,Same Day,4.4
404-1771992-1241165,4/28/2022,Cancelled,14047,Female,28,Sakata,Japan,No,Toys,Puzzle,8,465.56,No,406.49,Cash,39,Bi-Weekly,Same Day,4
404-1771992-1241165,4/28/2022,Cancelled,14047,Female,40,MaganguÃ©,Colombia,No,Books,Comics,2,415.49,No,396.07,Credit Card,28,Fortnightly,Same Day,3.2
408-5108682-4462768,4/28/2022,Shipped - Delivered to Buyer,14047,Female,49,Ustâ€™-Ilimsk,Russia,No,Beauty,Moisturizer,12,368.21,No,276.21,Bank Transfer,33,Weekly,Same Day,4.2
403-0984673-1893161,4/28/2022,Shipped,14047,Female,37,SabhÄ,Libya,No,Electronics,Camera,8,430.21,No,147.1,Credit Card,42,Quarterly,Same Day,3
408-6871860-5446709,4/28/2022,Shipped,14047,Female,22,Lida,Belarus,No,Clothing,Sweater,3,648.57,No,304.04,Bank Transfer,5,Every 3 Months,Standard,2.8
402-4520980-0448345,4/28/2022,Cancelled,14047,Female,27,Longview,United States,No,Electronics,Headphones,3,296.31,No,97.79,Cash,25,Monthly,Standard,4.9
171-0024891-4859557,4/28/2022,Shipped - Delivered to Buyer,17925,Female,59,Subotica,Serbia,No,Toys,Toy Car,72,529.54,No,269.8,PayPal,48,Annually,Express,4.7
404-3046331-3477952,4/28/2022,Cancelled,13941,Female,35,Chanthaburi,Thailand,No,Sports,Cricket Bat,12,617.07,No,338.94,Credit Card,30,Weekly,Same Day,4.4
406-6427636-5969134,4/28/2022,Shipped,13941,Female,58,Tumen,China,No,Sports,Tennis Racket,12,464.45,No,219.23,PayPal,34,Quarterly,Standard,3.1
404-6366485-4632350,4/28/2022,Shipped - Delivered to Buyer,13941,Female,58,Galle,Sri Lanka,No,Sports,Football,24,282.72,No,348.14,PayPal,34,Every 3 Months,Express,2.6
405-6315942-1996356,4/28/2022,Shipped,13941,Female,46,Ciudad Choluteca,Honduras,No,Electronics,Laptop,144,465.25,No,309.74,Cash,14,Fortnightly,Express,3.9
405-6315942-1996356,4/28/2022,Shipped,13941,Female,43,Thika,Kenya,No,Books,Novel,24,664.26,No,176.11,Debit Card,2,Weekly,Standard,2.6
407-9203149-1548350,4/28/2022,Shipped,13941,Female,39,Giresun,Turkey,No,Books,Notebook,96,405.68,No,315.96,PayPal,41,Every 3 Months,Express,4
404-1046937-3186743,4/28/2022,Cancelled,13941,Female,59,Kericho,Kenya,No,Beauty,Moisturizer,12,241.41,No,389.72,Credit Card,3,Monthly,Same Day,4.9
406-5570286-0731543,4/28/2022,Shipped,13941,Female,59,ÄŒeskÃ© BudÄ›jovice,Czechia,No,Electronics,Camera,96,342.61,No,196.15,Bank Transfer,18,Weekly,Express,3.3
402-3938898-6574756,4/28/2022,Shipped,13941,Female,59,Lahti,Finland,No,Books,Novel,20,389.35,No,198.78,Debit Card,1,Fortnightly,Same Day,3
404-2628052-7539536,4/28/2022,Shipped,13941,Female,45,Passos,Brazil,No,Sports,Football,108,224.41,No,417.79,PayPal,5,Monthly,Standard,2.7
406-5564359-5034749,4/28/2022,Shipped,13941,Female,27,Arden-Arcade,United States,No,Books,Comics,96,628.85,No,430.73,Bank Transfer,41,Annually,Same Day,3.1
405-5892680-0354763,4/28/2022,Cancelled,17017,Female,24,Ã–rebro,Sweden,No,Beauty,Moisturizer,24,497.35,No,377.61,Credit Card,5,Monthly,Express,4.8
405-4940752-3939533,4/28/2022,Cancelled,17017,Female,47,Apatzingan de la Constitucion,Mexico,No,Books,Notebook,24,253.13,No,380.09,Debit Card,10,Every 3 Months,Standard,2.9
405-7024826-5408330,4/28/2022,Shipped,17017,Female,70,JyvÃ¤skylÃ¤,Finland,No,Electronics,Camera,24,696.31,No,382.19,Venmo,20,Annually,Standard,4.5
402-9388711-2602742,4/28/2022,Shipped,17017,Female,58,Ciudad de Atlixco,Mexico,No,Home & Kitchen,Vacuum Cleaner,24,513.5,No,311.73,Cash,11,Weekly,Standard,4.6
406-8199452-3926750,4/28/2022,Shipped,17017,Female,45,Orem,United States,No,Electronics,Smartphone,24,366.78,No,307.5,Venmo,4,Fortnightly,Same Day,5
406-8199452-3926750,4/28/2022,Shipped,17017,Female,24,UbÃ¡,Brazil,No,Sports,Football,48,280.69,No,446.97,Credit Card,38,Weekly,Express,4.3
406-3338330-9401954,4/28/2022,Shipped - Delivered to Buyer,17017,Female,67,Ozamiz City,Philippines,No,Beauty,Lipstick,24,405.66,No,327.93,Credit Card,19,Bi-Weekly,Same Day,4.9
406-3338330-9401954,4/28/2022,Shipped - Delivered to Buyer,17017,Female,31,Ourinhos,Brazil,No,Electronics,Smartphone,24,494.06,No,105.51,Venmo,16,Every 3 Months,Express,4
408-9447199-1932334,4/28/2022,Shipped,17017,Female,52,Slavonski Brod,Croatia,No,Toys,Toy Car,24,681,No,356.31,PayPal,2,Monthly,Same Day,3.1
403-4178575-0886725,4/28/2022,Shipped,17017,Female,29,Mangochi,Malawi,No,Books,Novel,36,264.64,No,59.28,Cash,11,Monthly,Same Day,2.6
407-4640108-0037911,4/28/2022,Shipped,17017,Female,62,Ariana,Tunisia,No,Clothing,Jacket,24,637.28,No,156.45,Bank Transfer,18,Fortnightly,Standard,4.9
404-0738988-8881133,4/28/2022,Shipped,17017,Female,19,Compton,United States,No,Books,Novel,40,538.85,No,263.42,Credit Card,47,Fortnightly,Express,3.5
408-7841589-8640309,4/28/2022,Shipped,17017,Female,62,Trindade,Brazil,No,Sports,Cricket Bat,16,686.64,No,401.88,Bank Transfer,15,Bi-Weekly,Express,4.5
402-3801894-3401158,4/28/2022,Shipped,17017,Female,70,Arapongas,Brazil,No,Electronics,Laptop,24,259.31,No,312.25,Cash,15,Weekly,Same Day,2.8
405-8947813-7540363,4/28/2022,Shipped,17017,Female,20,Bismarck,United States,No,Beauty,Moisturizer,12,259.56,No,229.33,Venmo,47,Quarterly,Express,4.2
404-6220306-9013926,4/28/2022,Shipped,17017,Female,67,TÃ¼rkistan,Kazakhstan,No,Home & Kitchen,Vacuum Cleaner,48,522.39,No,269.31,PayPal,47,Monthly,Express,4.1
406-8657328-9531564,4/28/2022,Shipped,17017,Female,65,TÃ¢rgu Jiu,Romania,No,Electronics,Laptop,12,659.93,No,197.44,Bank Transfer,6,Every 3 Months,Express,3.5
404-5425289-3721119,4/28/2022,Shipped,17017,Female,45,Guasave,Mexico,No,Electronics,Camera,36,465.71,No,421.22,Venmo,18,Monthly,Standard,4
408-8500416-7191543,4/28/2022,Cancelled,17017,Female,26,Shostka,Ukraine,No,Toys,Doll,40,226.45,No,95.55,Bank Transfer,40,Bi-Weekly,Express,4
405-0403818-9772317,4/28/2022,Cancelled,17017,Female,36,YÄsÅ«j,Iran,No,Electronics,Smartphone,24,557.62,No,305.01,Credit Card,31,Fortnightly,Express,2.5
403-3261212-5592343,4/28/2022,Shipped,17017,Female,36,Bunia,Congo (Kinshasa),No,Sports,Cricket Bat,48,482.33,No,109.09,Venmo,31,Bi-Weekly,Standard,4.2
407-7673209-2409130,4/28/2022,Shipped,17017,Female,20,LinkÃ¶ping,Sweden,No,Electronics,Smartphone,12,596.56,No,463.32,Credit Card,4,Fortnightly,Standard,3.4
405-6275069-8709919,4/28/2022,Shipped - Delivered to Buyer,17017,Female,30,Schwerin,Germany,No,Books,Notebook,36,656.74,No,448.32,Bank Transfer,36,Every 3 Months,Same Day,4.8
407-3701688-6089161,4/28/2022,Shipped - Returned to Seller,14135,Female,34,Bolu,Turkey,No,Electronics,Laptop,6,481.5,No,477.4,PayPal,31,Bi-Weekly,Same Day,4.9
408-4129384-7673926,4/28/2022,Shipped,14135,Female,63,Mtwara,Tanzania,No,Clothing,Jacket,120,430.41,No,481.74,Venmo,6,Fortnightly,Same Day,3.6
404-0433154-9049938,4/28/2022,Shipped - Delivered to Buyer,14135,Female,18,Araguari,Brazil,No,Toys,Doll,120,679.45,No,177.53,Cash,1,Monthly,Express,4
171-0159968-6273142,4/28/2022,Cancelled,14135,Female,55,YÃªn BÃ¡i,Vietnam,No,Sports,Cricket Bat,120,281.48,No,235.65,Cash,29,Monthly,Same Day,2.6
405-7805561-2949927,4/28/2022,Shipped - Delivered to Buyer,14135,Female,48,CorumbÃ¡,Brazil,No,Books,Comics,120,429.63,No,383.2,PayPal,19,Monthly,Express,3.1
404-7509848-7239517,4/28/2022,Shipped,14135,Female,45,Half Way Tree,Jamaica,No,Electronics,Camera,12,622.68,No,274.1,PayPal,12,Fortnightly,Express,3.6
171-5220209-8891516,4/28/2022,Shipped - Delivered to Buyer,14135,Female,29,Sliven,Bulgaria,No,Books,Notebook,6,250.88,No,164.89,Bank Transfer,18,Annually,Express,4
404-9149250-5005908,4/28/2022,Shipped - Delivered to Buyer,14135,Female,55,Erechim,Brazil,No,Clothing,T-Shirt,6,569.95,No,337.6,Cash,45,Quarterly,Standard,3.9
405-3079740-3521137,4/28/2022,Shipped - Delivered to Buyer,14135,Female,55,Yola,Nigeria,No,Clothing,Sweater,12,258.77,No,456.74,Credit Card,45,Monthly,Standard,3.9
404-5789217-2697905,4/28/2022,Shipped - Delivered to Buyer,14135,Female,55,Mekele,Ethiopia,No,Beauty,Moisturizer,12,597.97,No,499.45,Credit Card,8,Quarterly,Express,3.3
404-5789217-2697905,4/28/2022,Shipped - Delivered to Buyer,14135,Female,48,Kuznetsk,Russia,No,Toys,Toy Car,12,482.65,No,157.26,PayPal,4,Every 3 Months,Same Day,2.9
407-6150922-7609125,4/28/2022,Shipped,14135,Female,42,Guliston,Uzbekistan,No,Sports,Cricket Bat,12,248.25,No,317.84,Debit Card,5,Fortnightly,Standard,3.1
405-1435012-6252364,4/28/2022,Shipped,14135,Female,21,South Gate,United States,No,Books,Notebook,12,391.29,No,144.72,Cash,30,Quarterly,Standard,4.7
405-1435012-6252364,4/28/2022,Shipped,14135,Female,45,Magadan,Russia,No,Beauty,Lipstick,12,509.01,No,151.58,PayPal,15,Monthly,Same Day,3.9
407-9524774-0175538,4/28/2022,Shipped - Delivered to Buyer,14135,Female,23,Catanzaro,Italy,No,Electronics,Smartphone,12,293.6,No,304.81,Credit Card,17,Every 3 Months,Same Day,4.3
408-5803039-6621905,4/28/2022,Shipped,14135,Female,66,Hradec KrÃ¡lovÃ©,Czechia,No,Sports,Football,12,547.27,No,409.99,Cash,45,Every 3 Months,Same Day,4.2
171-1915151-6366754,4/28/2022,Shipped,14135,Female,32,Juazeiro,Brazil,No,Electronics,Laptop,12,370.9,No,248.75,Venmo,3,Annually,Standard,4.3
407-3127314-5861108,4/28/2022,Shipped,14135,Female,52,Osijek,Croatia,No,Toys,Lego Set,12,578.49,No,149.85,PayPal,43,Weekly,Same Day,4.6
171-2954233-6624320,4/28/2022,Shipped,14135,Female,54,Al â€˜Aqabah,Jordan,No,Clothing,T-Shirt,60,680.02,No,245.57,Credit Card,4,Monthly,Express,3.8
406-6565652-2826731,4/28/2022,Shipped,14135,Female,37,Latacunga,Ecuador,No,Clothing,Sweater,24,407.33,No,69.82,Venmo,41,Weekly,Standard,3.3
402-2367104-5450731,4/28/2022,Shipped,14135,Female,29,Dobrich,Bulgaria,No,Home & Kitchen,Knife Set,12,344.46,No,469.07,Venmo,16,Monthly,Express,3.7
403-2206763-8769959,4/28/2022,Shipped,14135,Female,47,NaxÃ§Ä±van,Azerbaijan,No,Beauty,Lipstick,12,371.96,No,348.89,Debit Card,10,Annually,Express,4.3
408-2798621-3171557,4/28/2022,Shipped,14135,Female,47,PreÅ¡ov,Slovakia,No,Books,Notebook,3,553.92,No,465.01,Debit Card,2,Quarterly,Express,4.1
408-6741723-6460306,4/28/2022,Shipped - Delivered to Buyer,13108,Female,42,KÄ±rÅŸehir,Turkey,No,Electronics,Laptop,24,354.46,No,186.5,Cash,11,Bi-Weekly,Standard,3.2
408-5252722-2417118,4/28/2022,Shipped,13108,Female,34,Sunrise,United States,No,Books,Notebook,72,342.25,No,448.46,Debit Card,1,Bi-Weekly,Same Day,3.8
403-0045132-5807554,4/28/2022,Shipped - Delivered to Buyer,13108,Female,38,Bento GonÃ§alves,Brazil,No,Clothing,Sweater,10,410.7,No,483.38,Bank Transfer,41,Quarterly,Express,3.2
403-9086038-1105965,4/28/2022,Shipped,13108,Female,55,Quincy,United States,No,Sports,Tennis Racket,12,395.24,No,195.07,PayPal,39,Quarterly,Standard,3.5
407-9370779-4046756,4/28/2022,Shipped,13108,Female,27,Al Fujayrah,United Arab Emirates,No,Clothing,Jeans,48,607.25,No,307.07,PayPal,1,Bi-Weekly,Express,3.1
405-5025634-0157943,4/28/2022,Shipped,13108,Female,55,Lagos de Moreno,Mexico,No,Electronics,Camera,48,242.18,No,325.31,PayPal,3,Monthly,Same Day,4.2
404-8202574-0923527,4/28/2022,Shipped,13108,Female,66,Yishui,China,No,Home & Kitchen,Blender,12,518.69,No,406.32,Credit Card,21,Annually,Express,3.4
